Ruta,Repartidor,Vehículo,Clientes
DR0023,850013,11480079,BAR CERVECERIA JORDI
DR0001,850012,11480078,AKI MISMO
DR0001,850012,11480078,Bar 20 PA K
DR0001,850012,11480078,RESTAURANT GUST D'ASIA
DR0001,850012,11480078,BAR JALEY (PARETS)
DR0001,850012,11480078,LAS PISTAS BAR
DR0001,850012,11480078,CAFETERIA LUISIANA
DR0001,850012,11480078,CAN LITU'S
DR0001,850012,11480078,BONATAPA
DR0001,850012,11480078,RESTAURANTE EL SOL
DR0001,850012,11480078,BAR KEBAR
DR0016,850001,11480395,BAR XARANA GRANOLLERS
DR0016,850001,11480395,RECTORIA DE PALAU
DR0016,850001,11480395,EL SAZON DE ROSARIO
DR0016,850001,11480395,GRANBARA
DR0016,850001,11480395,SUSHI HE GRANOLLERS
DR0016,850001,11480395,EL RACO DE LES MORERES
DR0016,850001,11480395,FORN DE PA R. RIUS
DR0016,850001,11480395,FORN EL SAGA
DR0016,850001,11480395,BAR PAREDES I
DR0016,850001,11480395,BAR RESTAURANT PAVEPIC
DR0016,850001,11480395,BAR CLEMEN'S
DR0016,850001,11480395,CASA FONDA EUROPA
DR0010,850010,11480394,LAPONIA CAFE
DR0010,850010,11480394,FRANKFURT ARIES
DR0010,850010,11480394,TAPES GRANOLLERS PICA VINS
DR0010,850010,11480394,CAFE ORIENT EXPRESS
DR0010,850010,11480394,CAL FORNER
DR0010,850010,11480394,RSTE. CHINO GRAN MUNDO
DR0010,850010,11480394,BAR AMISTAD
DR0010,850010,11480394,FRANKFURT JAVIS II
DR0010,850010,11480394,BAR TALGO
DR0010,850010,11480394,BINGO CASINO
DR0010,850010,11480394,BAR RESTAURANTE MORDISQUITO
DR0010,850010,11480394,AQUI MATEIX
DR0040,850084,11480397,BRUNCH 4.12 MUSIC
DR0040,850084,11480397,LA GIRALDA
DR0040,850084,11480397,CAFETERIA ANGELA
DR0040,850084,11480397,FLECA LA FLORIDA
DR0040,850084,11480397,FAMILIAR BAR RESTAURANTE
DR0040,850084,11480397,PEPE.COM
DR0040,850084,11480397,DELS CASTANYERS RESTAURANT
DR0040,850084,11480397,LA ROSA BAR
DR0040,850084,11480397,CAL TETE SANT FOST
DR0031,850021,11480396,EL LORO CHARLY RESTAURANT
DR0031,850021,11480396,BAR RTE DOCTÑE
DR0031,850021,11480396,MARTU CITY
DR0031,850021,11480396,RAIGUER III
DR0031,850021,11480396,PARADIS GRANJA
DR0031,850021,11480396,BAR CABALLERO (OCAÑA)
DR0031,850021,11480396,(RESTAURANT) SPORT & HEALTH OXIGEN
DR0011,850009,11480399,BAR LOCALET
DR0011,850009,11480399,PURE COFFEE
DR0011,850009,11480399,Platillos
DR0011,850009,11480399,EL REFUGI D´EN CUCH
DR0011,850009,11480399,TSURUTA RAMEN
DR0011,850009,11480399,CAVANET
DR0011,850009,11480399,A VOCADOS
DR0011,850009,11480399,TRES TASSES
DR0011,850009,11480399,PA TONET
DR0011,850009,11480399,CHARCUTERIA BENITA
DR0011,850009,11480399,RSTE. EL CELLER DE CAN ROS
DR0011,850009,11480399,BUSSINETS DE CUINA
DR0011,850009,11480399,GRANJA GROC
DR0011,850009,11480399,CAFE SANT ROC
DR0011,850009,11480399,CAFE DE LA CORONA
DR0038,850011,11480482,BAR LA GAVINA
DR0038,850011,11480482,bar cafeteria yaki
DR0038,850011,11480482,RESTAURANTE EL SOL
DR0038,850011,11480482,LA PLANCHA ÑAM ÑAM
DR0038,850011,11480482,FLECA BRETCHA (CORRO D'AVALL)
DR0038,850011,11480482,BAR LOS CAZADORES (GRANOLLERS)
DR0038,850011,11480482,CAFETERIA PANADERIA + QUE PA
DR0038,850011,11480482,RESTAURANTE SANT SADURNI
DR0038,850011,11480482,BAR OLIMPIC
DR0038,850011,11480482,PUNTO
DR0038,850011,11480482,BAR LOS AMIGOS
DA0216,855203,11480484,BAR ZEMNU
DA0216,855203,11480484,CASAL CIVIC TERRASSA
DA0216,855203,11480484,FRANKFURT REITER
DA0216,855203,11480484,BAR LA PENYA 1
DA0216,855203,11480484,BAR LA PENYA - 2
DA0216,855203,11480484,FORN CAFETERIA AVENIDA
DA0216,855203,11480484,Delight Coffee
DA0216,855203,11480484,Somni d'estiu bar
DA0216,855203,11480484,Cafeteria Nova & Gent
DA0216,855203,11480484,Hotel Solana Del Ter
DA0216,855203,11480484,CAFETERIA GAUDEIX
DA0216,855203,11480484,IBERICUS CENTRAL
DA0216,855203,11480484,PISCINAS LES CREMADES
DR0045,850000,11480651,FAMILIAR BAR RESTAURANTE
DR0051,855190,11480657,RESTAURANT NOU PAMPLONA HIGIENE
DR0051,855190,11480657,CANDELA
DR0051,855190,11480657,CA LA MEI
DR0051,855190,11480657,LUCKY
DR0051,855190,11480657,RESTAURANT CROAKS VIC
DR0051,855190,11480657,INDIA RAMBLA
DR0051,855190,11480657,FORN EL VERDAGUER
DR0051,855190,11480657,BAR ESTACIO RENFE
DR0051,855190,11480657,BOCATTI BAR
DR0051,855190,11480657,GARBI BISTROT
DR0051,855190,11480657,BAR RTE.ZEFIR BEGUDES
DR0051,855190,11480657,RESTAURANT NOU PAMPLONA
DR0027,850004,11480656,BAR CAMP DE TIR
DR0027,850004,11480656,EL PERNILER
DR0027,850004,11480656,BAR TENNIS VIC
DR0027,850004,11480656,ALASKA BAR
DR0027,850004,11480656,CANTINA IES VIC ST TOMAS
DR0027,850004,11480656,ZONA DIESEL URBAN
DR0027,850004,11480656,CAFETERIA PRADALS
DR0027,850004,11480656,LA TAGLIATELLA POLIGON
DR0027,850004,11480656,GURBI
DR0027,850004,11480656,SEGAFREDO
DR0027,850004,11480656,PADEL OSONA GURB
DR0027,850004,11480656,CAFETERIA ATREZZO
DR0027,850004,11480656,E.S VIC
DR0027,850004,11480656,RESTAURANT UNTOK
DR0027,850004,11480656,GARBI 1 CAFET. ALIMENTACIO
DR0027,850004,11480656,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0027,850004,11480656,BK VIC
DR0051,855190,11486744,El Celler d'en Miquel
DR0051,855190,11486744,BAR STACJA PL
DR0051,855190,11486744,CELLER DE VIC
DR0051,855190,11486744,CAFE SAMSARA
DR0051,855190,11486744,BAR BIG BAO
DR0051,855190,11486744,COFFEE & BAKERY CAN PAU
DR0051,855190,11486744,CAFETERIA SANT JORDI
DR0051,855190,11486744,LA MANDUCA
DR0051,855190,11486744,EL MOLI
DR0051,855190,11486744,LA CAFE
DR0051,855190,11486744,CARBO
DR0051,855190,11486744,CAFE VIC
DR0051,855190,11486744,CITY ARMS
DR0051,855190,11486744,B&B
DR0051,855190,11486744,GRANJA XOCOLATERIA''LA CLAU
DR0051,855190,11486744,CAFE PASTISSERIA BRUGUER
DR0054,855205,11486743,LA DISCO VIG
DR0054,855205,11486743,BAR REST EL TAST
DR0054,855205,11486743,TALLER MECANIC DAVID HOMS
DR0054,855205,11486743,SUSHI YE
DR0054,855205,11486743,PIZZERIA TOSCANA
DR0054,855205,11486743,FRANKFURT C'JOAN
DR0054,855205,11486743,RESTAURANTE SOFIA
DR0054,855205,11486743,SALA LA CABRA
DR0054,855205,11486743,HOTEL BALMES
DR0054,855205,11486743,PALACIO DE ORIENTE
DR0054,855205,11486743,MGA GP VIC
DR0050,855189,11486742,CARNS I EMBOTITS EMPAR
DR0050,855189,11486742,EL SERRADET BAR
DR0050,855189,11486742,PISCINES SANT QUIRZE
DR0050,855189,11486742,EL BARETU
DR0050,855189,11486742,CLUB DARDS BESORA
DR0050,855189,11486742,ELS FOGONS DE LA NEUS
DR0050,855189,11486742,"CAN BRANQUES RESTAURANT, S."
DR0050,855189,11486742,CAL JUTGE
DR0050,855189,11486742,ENGRUNA POUSA
DR0050,855189,11486742,FORN CAN COMA
DR0050,855189,11486742,BAR SNACK
DR0050,855189,11486742,L'OLLA ROSTIDORIA
DR0050,855189,11486742,L'AURO
DR0050,855189,11486742,CABANYA MIR
DR0027,850004,11486741,MANLLEUET Cerveseria Restaurant
DR0027,850004,11486741,ESPURNA DEL TER
DR0027,850004,11486741,BAR REST.EL CENACHERO
DR0027,850004,11486741,BAR REST. MANLLEU
DR0027,850004,11486741,BAR PUIG-MEALS
DR0027,850004,11486741,BON PROFIT
DR0027,850004,11486741,EL MOLINET
DR0027,850004,11486741,RESTAURANT EL SANTUARI
DR0027,850004,11486741,BAR ARAMAN
DR0027,850004,11486741,BAR BUS STOP
DR0027,850004,11486741,BAR PIRRI
DR0027,850004,11486741,E.S MANLLEU
DR0027,850004,11486741,CAFE ANTIC
DR0027,850004,11486741,RESTAURANT ELS AVETS
DR0027,850004,11486741,BAR NOU
DR0027,850004,11486741,RESTAURANT DORCA
DR0027,850004,11486741,BAR KARNAK
DR0027,850004,11486741,BAR QUINTO I TAPA
DR0052,855184,11486740,HOSPITAL DE VIC CUINA
DR0010,850010,11486763,CASA TOI
DR0010,850010,11486763,bar cafeteria yaki
DR0010,850010,11486763,RESTAURANT 'LES ARCADES'
DR0010,850010,11486763,GARDEN PIZZA (GRANOLLERS)
DR0010,850010,11486763,BAR?JOAN?PRIM
DR0010,850010,11486763,ESPORTS CLUB GRANOLLERS
DR0010,850010,11486763,BAR RESTAURANTE LE VIS#N
DR0010,850010,11486763,BAR CAN CERVANTES
DR0010,850010,11486763,FLECA P.BRETCHA (C/ GIRONA)
DR0010,850010,11486763,HOTEL ATENEA VALLES
DR0010,850010,11486763,XAVISAN
DR0010,850010,11486763,BAR MORANA
DR0010,850010,11486763,SALA GRANOLLERS (TORRES) – CIRSA
DR0016,850001,11486762,CAFE LEO
DR0016,850001,11486762,BAR CAFETERIA EL DOMI
DR0016,850001,11486762,RESTAURANTE ANATOLIA
DR0016,850001,11486762,BAR TRIANA
DR0016,850001,11486762,GRANBARA
DR0016,850001,11486762,BAR  EL NOU TUNEL
DR0016,850001,11486762,BAR COPACABANA
DR0016,850001,11486762,TEATRE AUDITORI DE GRANOLLERS-BAR
DR0016,850001,11486762,BAR EL VERMUTILLO II
DR0016,850001,11486762,FLECA P.BRETCHA (CAN BASSA)
DR0016,850001,11486762,FRANKFURT LA PLAÇA
DR0016,850001,11486762,RTE AYOPAYA
DR0016,850001,11486762,FORN DE PA MARGARIDA
DR0016,850001,11486762,GRANJA LA NOU
DR0016,850001,11486762,BAR EL RECONET
DR0016,850001,11486762,LA BAGUETINA
DR0016,850001,11486762,BK GRANOLLERS RONDA SUD
DR0011,850009,11486761,BAR CAPARROS
DR0011,850009,11486761,EL MENÚ
DR0011,850009,11486761,PECADOS
DR0011,850009,11486761,NOU PATUFET
DR0011,850009,11486761,EL GLAM MOMENTS
DR0011,850009,11486761,EMPANADA CLUB
DR0011,850009,11486761,MODERN FOOD
DR0011,850009,11486761,BAR LA VERMUTERIA
DR0011,850009,11486761,HOLLY'S
DR0011,850009,11486761,LA CAMPERIA
DR0011,850009,11486761,RESTAURANTE EL SPOT
DR0011,850009,11486761,ATARASII
DR0011,850009,11486761,PITAPES RESTAURANT GRANOLLES
DR0011,850009,11486761,EL MIRALLET
DR0011,850009,11486761,CAFE DE LA CORONA
DR0011,850009,11486761,FLECA P.BRETCHA (PL. MALUQUER)
DR0011,850009,11486761,UDON GRANOLLERS
DR0011,850009,11486761,FRANKFURT LEO BOECK GRANOLLERS
DR0017,850018,11486807,NOU CUSTOM BAR CAFETERÍA
DR0017,850018,11486807,LA BONA SORT
DR0017,850018,11486807,ANDALUS
DR0017,850018,11486807,BAR CHAMPANILLO
DR0017,850018,11486807,CAL JORDI BAR
DR0017,850018,11486807,BAR DE L?ILLA
DR0017,850018,11486807,PRATS PA (ILLA)
DR0017,850018,11486807,BAR LA MARTINA
DR0017,850018,11486807,PALENTINO BAR
DR0017,850018,11486807,ICE CUSTOM
DR0017,850018,11486807,TOTEM BAR
DR0017,850018,11486807,MANJARI
DR0006,850006,11486806,LA VERMUTERIA
DR0006,850006,11486806,LA PRUNA
DR0006,850006,11486806,Confidencial
DR0006,850006,11486806,BAR ALMANSA
DR0006,850006,11486806,BAR PHILADELPHIA
DR0006,850006,11486806,BAR RESTAURANTE NEORIS
DR0006,850006,11486806,ESTUDIANTIL BAR
DR0006,850006,11486806,LA BODEGUETA DE MOLLET
DR0006,850006,11486806,LA PERA BAR
DR0006,850006,11486806,CA LA MARI ROSTISERIA
DR0006,850006,11486806,EUROPA BAR
DR0006,850006,11486806,CAFÉ PLAÇA
DR0006,850006,11486806,LA GOLOSA BAR
DR0032,850014,11486816,MAISON DU GRAIN (LLISA AMUNT)
DR0032,850014,11486816,MAISON DU GRAIN (STA EULALIA)
DR0032,850014,11486816,BAR LA CANYA - 3
DR0032,850014,11486816,Asso. Gent Gran Llissa de Munt
DR0032,850014,11486816,Ca la Cisca
DR0032,850014,11486816,FRANFURT 151
DR0032,850014,11486816,FRANKFURT LA CANYA
DR0032,850014,11486816,BAR ALIANÇA
DR0032,850014,11486816,BAR CAFETERIA LLIÇÀ D’AMUNT
DR0032,850014,11486816,FLECA BRETCHA (LLIÇA DE MUNT)
DR0032,850014,11486816,BAR LA MIRANDA
DR0032,850014,11486816,RESTAURANTE LOS ANGELES
DR0023,850013,11486805,CULTURAL CAN ROVIRA
DR0023,850013,11486805,Casal de la Gent Gran de Palaudàrie
DR0023,850013,11486805,RESTAURANT BRUNCH
DR0023,850013,11486805,RSTE. L'OLIVE
DR0023,850013,11486805,BAR AVENIDA PARETS
DR0023,850013,11486805,LA TAVERNA DEL ULTIMO HEAVY
DR0023,850013,11486805,PISCINAS LES CREMADES
DR0023,850013,11486805,BAR LA TAHONA
DR0023,850013,11486805,THE JOSE'S BAR PARETS
DR0023,850013,11486805,BAR FRANKFURT INSBRUCK
DR0023,850013,11486805,RESTAURANTE EL SOL
DR0023,850013,11486805,Restaurante Adela de Lliçà d'Amunt
DR0023,850013,11486805,BAR ROMERO
DR0032,850014,11486816,RESTAURANTE MERITXELL
DR0040,850084,11486820,412 COFFEE BEER
DR0040,850084,11486820,CASA MAURA
DR0040,850084,11486820,PUNT DE TROBADA
DR0040,850084,11486820,LA GRANJA
DR0040,850084,11486820,EL RECO DEL PLA
DR0040,850084,11486820,HOTEL IBIS
DR0040,850084,11486820,CAFETERIA PASTELERIA CALDERON
DR0040,850084,11486820,BAR GRANJA J.J.
DR0040,850084,11486820,SA I FRESC RESTAURANT
DR0040,850084,11486820,BAR CASA PEDRO
DR0040,850084,11486820,ESPAI BAR
DR0031,850021,11486834,BOKAO
DR0031,850021,11486834,BRASERIA LA TEJA
DR0031,850021,11486834,VALLES DONER KEBAB
DR0031,850021,11486834,BAR PICASSO
DR0031,850021,11486834,BAR CAMPO FUTBOL MONTMELO
DR0031,850021,11486834,' EL NOU' TOÓ RICO
DR0031,850021,11486834,FRANKFURT II VELEZ
DR0031,850021,11486834,CAFETERIA GRANJA LA CREPE
DR0031,850021,11486834,GRANJA SANTIAGO
DR0031,850021,11486834,MERCAT DEL CARME BAR
DR0031,850021,11486834,BAR LOS HERMANOS.
DR0031,850021,11486834,BRASERIA CAMPINS
DA0216,855203,11486819,Dolç i Salat Cuba
DA0216,855203,11486819,BAR CASAL CAMPRODON
DA0216,855203,11486819,BAR PETIT
DA0216,855203,11486819,HOSTAL CAL XIC
DA0216,855203,11486819,B-VIKY
DA0216,855203,11486819,ELS PAGESOS
DA0216,855203,11486819,CAFETERIA GAUDEIX
DA0216,855203,11486819,DOLC I SALAT MATARO
DR0031,850021,11486834,BAR PLAZA PUEBLO
DR0001,850012,11486835,DÉJÀ VU
DR0001,850012,11486835,VINOUS
DR0001,850012,11486835,GIOVANNI
DR0001,850012,11486835,PAREDES 4
DR0001,850012,11486835,GRANA BAR BY DUMAS
DR0001,850012,11486835,JAVIS 3
DR0001,850012,11486835,BAR CAN MONIC
DR0001,850012,11486835,SALTING GRANOLLERS
DR0001,850012,11486835,PAPUA COLL DE LA MANYA
DR0001,850012,11486835,QUATREPAMS
DR0001,850012,11486835,RESTAURANTE PALOU
DR0001,850012,11486835,"BAR ""LA OCA"""
DR0001,850012,11486835,BAR RESTAURANTE MERLY´S
DR0001,850012,11486835,BAR EL TUBO
DR0001,850012,11486835,BAR LA TACITA DE PLATA
DR0001,850012,11486835,FLECA BRETCHA (PSG. MONTANYA)
DR0001,850012,11486835,LES GARGOLES DEL NORD
DR0045,850000,11486851,JOAQUIN QUINTANILLA CARICOL
DR0045,850000,11486851,CASA FONDA EUROPA
DA0216,855203,11490295,Iris café
DA0216,855203,11490295,Bar Restaurant Can Parlet
DR0052,855184,11491148,"FRIT RAVICH, S.L."
DR0050,855189,11491385,PUERTO DULCE
DR0050,855189,11491385,CASANOVA DEL CASTELL
DR0050,855189,11491385,EL BISTROT DEL FIRAL
DR0050,855189,11491385,RESTAURANT CAL PAGES
DR0050,855189,11491385,ELS FOGONS DE LA NEUS
DR0050,855189,11491385,BIG BAG
DR0050,855189,11491385,BAR XINO XANO
DR0050,855189,11491385,BAR TSE-TSE
DR0050,855189,11491385,BAR CASAL ST. VICEN#
DR0050,855189,11491385,RESTAURANT LA BISAURA
DR0050,855189,11491385,BAR RACO JUVENIL
DR0050,855189,11491385,CAFE LA PLAÇA
DR0050,855189,11491385,EL GAT BAR
DR0050,855189,11491385,BAR TORNEM-HI
DR0050,855189,11491385,CAFETERIA BUGATTI
DR0050,855189,11491385,SUPERMERCAT ROVIRA
DR0050,855189,11491385,SPORT BAR (SANT QUIRZE)
DR0050,855189,11491385,MARINA BAR
DR0040,850084,11491384,BAR NOU
DR0040,850084,11491384,HORDES SPT
DR0040,850084,11491384,CAFETERIA DULCE DALIA
DR0040,850084,11491384,BAR CAMP FUTBOL ST PERE TORELLO
DR0040,850084,11491384,BAR FOMENT
DR0040,850084,11491384,BAR KANGMIYU
DR0040,850084,11491384,SANTUARI DE BELLMUNT
DR0040,850084,11491384,BAR LA PARADA
DR0040,850084,11491384,CREPERIA
DR0040,850084,11491384,BAR MERCAT
DR0027,850004,11491383,RESTAURANT CAL XORIGUER
DR0027,850004,11491383,ROSTISSERIA LA PARADA
DR0027,850004,11491383,"BAR CAN TON, S.C.P"
DR0027,850004,11491383,CITY ARMS
DR0027,850004,11491383,FUTBOL STA. EULALIA
DR0027,850004,11491383,EL SERRAT DEL FIGAR#
DR0051,855190,11491388,HAPPYLANDIAPARK
DR0051,855190,11491388,AURIAL PADEL
DR0051,855190,11491388,BAR UE VIC
DR0051,855190,11491388,ROCK HOUSE
DR0051,855190,11491388,ELS BILLARS VIC
DR0051,855190,11491388,VERNISSAGE
DR0051,855190,11491388,BAR AUDITORI TEATRE CALLDETENES
DR0051,855190,11491388,BOTING JUMPING PARK
DR0051,855190,11491388,LA COVA DEL VERMUT
DR0051,855190,11491388,VIC POOL
DR0051,855190,11491388,INDOORWALL VIC
DR0051,855190,11491387,CAL GAT CAFETERIA RESTAURANT
DR0051,855190,11491387,L'INDIÀ CAFETERIA
DR0051,855190,11491387,LE PETIT KOALA
DR0051,855190,11491387,RUKU RESTAURANT
DR0051,855190,11491387,ENTREPA I PA
DR0051,855190,11491387,BAR STACJA PL
DR0051,855190,11491387,RESTAURANT CASA MEXICO
DR0051,855190,11491387,CELLER DE VIC
DR0051,855190,11491387,CANTINA IES VIC ST TOMAS
DR0051,855190,11491387,EL 33
DR0051,855190,11491387,BAR BIG BAO
DR0051,855190,11491387,CAFETERIA CIRCUIT D'OSONA
DR0051,855190,11491387,GURBI
DR0051,855190,11491387,DIVICNUS GASTROBAR
DR0051,855190,11491387,CAFE VIC
DR0051,855190,11491387,THE NEW ORLEANS
DR0051,855190,11491387,BAR ATLANTIDA
DR0054,855205,11491386,Els Angelets de Sobrevia
DR0054,855205,11491386,BAR ELS ESTUDIS
DR0054,855205,11491386,RESTAURANT LA FERRERIA
DR0054,855205,11491386,L'ESTANYOL RESTAURANT
DR0054,855205,11491386,INDIA ''ESCLAT''
DR0054,855205,11491386,FORN PUIGVENDRELLO
DR0054,855205,11491386,ESCOLA D'HOSTALERIA D'OSONA
DR0054,855205,11491386,MASIA LA ROCA
DR0038,850011,11491472,Bar Restaurante L'Arpa
DR0038,850011,11491472,Bar Els 4 Vents
DR0038,850011,11491472,FLECA BRETCHA (HOSPITAL)
DR0038,850011,11491472,LA ROCA VILLAGE RTE PASARELA (GVC)
DR0038,850011,11491472,BAR MERINO
DR0038,850011,11491472,HOTEL CIUTAT DE GRANOLLERS
DR0038,850011,11491472,CAFE DE LA CORONA
DR0038,850011,11491472,RESTAURANTE RAMASSA
DR0016,850001,11491471,CAFETERIA LA CANTONADA
DR0016,850001,11491471,BAR RESTAURANTE CAL DAVID
DR0016,850001,11491471,FORN LA CARMEN
DR0016,850001,11491471,IMPERIAL
DR0016,850001,11491471,COROMINES Coffee & Bakery Brunch
DR0016,850001,11491471,BAR LA CANTINA
DR0016,850001,11491471,INDOORWALL GRANOLLERS
DR0016,850001,11491471,BAR NEVADA II
DR0016,850001,11491471,PAPUA COLL DE LA MANYA
DR0016,850001,11491471,BAR LAS TAPAS
DR0016,850001,11491471,BAR RESTAURANTE MERLY´S
DR0016,850001,11491471,RESTAURANTE LA GRESCA
DR0016,850001,11491471,CASA CHUECOS
DR0016,850001,11491471,EL RACO DE LA VIKI
DR0016,850001,11491471,BAR RESTAURANT CAN CHEN
DR0016,850001,11491471,LA BAGUETINA
DR0016,850001,11491471,BAR LA PRADERA
DR0010,850010,11491390,Casal Avis Extremadura
DR0010,850010,11491390,EL BAR DE LA ISA
DR0010,850010,11491390,LA TASKA DE CARMEN
DR0010,850010,11491390,BAR LA PLAÇA LES FRANQUESES
DR0010,850010,11491390,RSTE. MESON BELLAVISTA
DR0010,850010,11491390,CAFETERIA DEGUSTACION LA CANTONADA
DR0010,850010,11491390,BAR LA CAVERNA
DR0010,850010,11491390,FLECA P.BRETCHA (BELLAVISTA)
DR0010,850010,11491390,BAR MIRADOR
DR0010,850010,11491390,BAR CAN MOI
DR0017,850018,11491476,Pool
DR0017,850018,11491476,FUSSION
DR0017,850018,11491476,BAR BISHOP
DR0017,850018,11491476,BAR KARAI
DR0017,850018,11491476,BAR GRANADA
DR0017,850018,11491476,FRANKFURT MOLLET SL
DR0017,850018,11491476,CANTINA RENFE SANT FOST
DR0017,850018,11491476,MANEL BAR
DR0017,850018,11491476,XURRERIA
DR0017,850018,11491476,EL GARBI BAR
DR0017,850018,11491476,LA TASCA BAR
DR0017,850018,11491476,VENECIA BAR
DR0006,850006,11491475,BAR ESPERANZA
DR0006,850006,11491475,SOL Y LUNA
DR0006,850006,11491475,Bar la Cantonada
DR0006,850006,11491475,TREBOL CERVECERIA
DR0006,850006,11491475,NOVA PALMERA
DR0006,850006,11491475,EL RINCON DEL SOCIO
DR0006,850006,11491475,CACHITO PAN
DR0006,850006,11491475,BAR LA BONA SORT ( CAN BORELL )
DR0006,850006,11491475,CERVESERIA CIUTAT
DR0006,850006,11491475,EXTREMEÑOS BAR
DR0006,850006,11491475,NOU CAPRICCIO
DR0006,850006,11491475,RIVOLI CERVECERIA
DR0006,850006,11491475,DAVID FORN DE PA I PASTISSERIA
DR0006,850006,11491475,PARAISO BAR
DR0006,850006,11491475,U.D. MOLLETENSE
DR0006,850006,11491475,LA GAMBA BAR
DR0006,850006,11491475,Bar El Parque
DR0006,850006,11491475,HOMER BAR GRANJA
DR0001,850012,11491474,EVA RESTAURANT
DR0001,850012,11491474,KAPHIY BRUNCH
DR0001,850012,11491474,ENERGY BAR  & RESTAURANTE
DR0001,850012,11491474,HOLA K TAL
DR0001,850012,11491474,Bar Castillo
DR0001,850012,11491474,BAR NIKOL
DR0001,850012,11491474,Bar 4 Puertas
DR0001,850012,11491474,BAR TABERNA PARAISO RIM
DR0001,850012,11491474,ALHAMBRA 57
DR0001,850012,11491474,BAR PHILADELPHIA
DR0001,850012,11491474,BAR CORALEX
DR0001,850012,11491474,BAR MEJIAS
DR0001,850012,11491474,RESTAURANT KENFIR
DR0001,850012,11491474,LA PINYA BAR
DR0001,850012,11491474,RTE CHINO TA HAO MEN
DR0032,850014,11491480,MESON 20 P KA
DR0032,850014,11491480,REST. EL PASO
DR0032,850014,11491480,EL GRILLAT
DR0032,850014,11491480,BAR PARC DEL TENES
DR0032,850014,11491480,RSTE. LA GRUILLA
DR0032,850014,11491480,BAR NADAL
DR0032,850014,11491480,BAR CAFETERIA EL TAST
DR0032,850014,11491480,GRANJA D'EN PEP
DR0032,850014,11491480,GRANJA BAR EL MASET
DR0023,850013,11491479,PASTISSERIA JOAN
DR0023,850013,11491479,OH LA LA
DR0023,850013,11491479,CLUB PETANCA PARETS
DR0023,850013,11491479,CAFETERIA XURRERIA 20 JA
DR0023,850013,11491479,LA FLECA D'EN GREC
DR0023,850013,11491479,THE JOSE'S BAR PARETS
DR0023,850013,11491479,BAR EMPORDA
DR0023,850013,11491479,BAR LA CANTONADA
DR0023,850013,11491479,BAR SAGITARIO
DR0031,850021,11491478,BAR LINARES
DR0031,850021,11491478,BRUNCH 4.12 MUSIC
DR0031,850021,11491478,RESTAURANT 69KDIRES
DR0031,850021,11491478,BRASERIA LA TEJA
DR0031,850021,11491478,AMBIGU
DR0031,850021,11491478,LOS CUESTAS
DR0031,850021,11491478,EL LORO CHARLY RESTAURANT
DR0031,850021,11491478,HOSTAL SERRA
DR0031,850021,11491478,NOU TOÓ RICO (MONTMELÓ)
DR0031,850021,11491478,BAR CULIBLANCO - CAMPO FUTBOL ATLET
DR0031,850021,11491478,BAR MAJOR 47
DR0031,850021,11491478,CAN SALA
DR0031,850021,11491478,RTE. CA LA POLI
DR0011,850009,11491477,CAFETERIA LA CANTONADA
DR0011,850009,11491477,BAR CAFETERIA ATLAS
DR0011,850009,11491477,WOOD & COFFEE
DR0011,850009,11491477,JJ BAR
DR0011,850009,11491477,BAR LA CUCA
DR0011,850009,11491477,EL MORDISKITO MONTORNES
DR0011,850009,11491477,NOU HOLIDAYS
DR0011,850009,11491477,BAR ISLA CRISTINA
DR0011,850009,11491477,LA PLAÇA BAR
DR0011,850009,11491477,BAR SALON DEPORTIVO
DR0051,855190,11493861,PADEL OSONA VIC
DR0051,855190,11494983,SAZON DE LOS APOLOS
DR0051,855190,11494983,SARABÀ
DR0051,855190,11494983,Vacanal Jubany - Hamburgueseria
DR0051,855190,11494983,CAL OCELLAIRES
DR0051,855190,11494983,BAR REST EL TAST
DR0051,855190,11494983,BAR TAVERNA D'PAS
DR0051,855190,11494983,BAR RESTAURANT GIRASOL
DR0051,855190,11494983,ALOE
DR0051,855190,11494983,LA TAVERNA D'EN NORTON
DR0051,855190,11494983,SAKURA II
DR0051,855190,11494983,BAR L'HORTA VERMELLA
DR0051,855190,11494983,EL CALIU RESTAURANT (VIC)
DR0051,855190,11494983,SNACK (VIC)
DR0051,855190,11494983,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0051,855190,11494983,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0054,855205,11494982,SUSHI HE GRANOLLERS
DR0054,855205,11494981,RESTAURANT NOU PAMPLONA HIGIENE
DR0054,855205,11494981,Restaurant Fussimanya
DR0054,855205,11494981,Restaurant El Roquet
DR0054,855205,11494981,CAN JANOT RESTAURANT
DR0054,855205,11494981,RESTAURANT NOU PAMPLONA
DR0040,850084,11494970,ASSOCIACIO DIABLES DEL PONT VELL
DR0040,850084,11494970,BAR CAN PLANOLES
DR0040,850084,11494970,BAR LA MOSSEGADA
DR0040,850084,11494970,CAMP DE FUTBOL DE RODA
DR0040,850084,11494970,BAR SANT SEBASTIA
DR0040,850084,11494970,BAR RESTAURANT THIANA
DR0040,850084,11494970,E.S. RODA ( BOTIGA )
DR0040,850084,11494970,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0040,850084,11494970,BAR NOU
DR0040,850084,11494970,FONDA URGELL
